video_id;game;comment_id;author_display_name;text;published_at;like_count;text_clean;text_casefoldingText;text_slangwords;text_title;text_stemming;text_tokenizingText;text_stopword;text_akhir;sentiment;confidence
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgwCqkuY4BOQTk6bjmJ4AaABAg;@hayauadventurechannel1430;Wwkwk palirhalus itu k0nt*l kecil bang itu bhsa banjar😂😂😂;31/01/2026 14:17;0;tertawa palirhalus itu knt l kecil bang itu bhsa banjar 😂😂;tertawa palirhalus itu knt l kecil bang itu bhsa banjar 😂😂;tertawa kontol kecil itu knt l kecil abang itu bhsa banjar 😂😂;tertawa kontol kecil itu knt l kecil abang itu bhsa banjar 😂😂;tertawa kontol kecil itu knt l kecil abang itu bhsa banjar;['tertawa', 'kontol', 'kecil', 'itu', 'knt', 'l', 'kecil', 'abang', 'itu', 'bhsa', 'banjar'];['tertawa', 'kontol', 'knt', 'l', 'abang', 'bhsa', 'banjar'];tertawa kontol knt l abang bhsa banjar;neutral;994
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugxv3VoJ7bsa93H2ozJ4AaABAg;@andreyt5183;Saran jangan kebanyakan ngetik bang;31/01/2026 04:33;0;Saran jangan kebanyakan ngetik bang;saran jangan kebanyakan ngetik bang;saran jangan kebanyakan ngetik abang;saran jangan kebanyakan ngetik abang;saran jangan banyak ngetik abang;['saran', 'jangan', 'banyak', 'ngetik', 'abang'];['saran', 'jangan', 'ngetik', 'abang'];saran jangan ngetik abang;neutral;9968
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugz6iGgQtYHB04VtZ1d4AaABAg;@syofyandi7050;Kurangi chat;30/01/2026 23:07;0;Kurangi chat;kurangi chat;kurangi chat;kurangi chat;kurang chat;['kurang', 'chat'];['kurang', 'chat'];kurang chat;negative;5518
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugz51bQYkIYxv3rEJoV4AaABAg;@AchmadFirzaJuniar;Yg ngeselin si jo😂;30/01/2026 22:27;0;Yg ngeselin si jo 😂;yg ngeselin si jo 😂;yang ngeselin si jo 😂;yang ngeselin si jo 😂;yang ngeselin si jo;['yang', 'ngeselin', 'si', 'jo'];['ngeselin', 'si'];ngeselin si;positive;9703
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgyNKvZ9JutQspntre94AaABAg;@wildanes9941;🫠;30/01/2026 19:37;0;🫠;🫠;🫠;🫠;;[];[];;neutral;9766
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxpKlLwlb5h7HjWYhh4AaABAg;@mohdnazri7011;Assalamualaikum mas, cuma mau kasi saran, klu mau ngeprank smurf mending acc besar lu di kasi on9 agar nga ketahuan kmu lagi ngeprank😅;30/01/2026 18:26;0;Assalamualaikum mas cuma mau kasi saran klu mau ngeprank smurf mending acc besar lu di kasi on agar nga ketahuan kmu lagi ngeprank 😅;assalamualaikum mas cuma mau kasi saran klu mau ngeprank smurf mending acc besar lu di kasi on agar nga ketahuan kmu lagi ngeprank 😅;assalamualaikum abang cuman mau kasi saran klu mau ngeprank smurf lebih baik accord besar kamu di kasi on agar tidak ketahuan kmu lagi ngeprank 😅;assalamualaikum abang cuman mau kasi saran klu mau ngeprank smurf lebih baik accord besar kamu di kasi on agar tidak ketahuan kmu lagi ngeprank 😅;assalamualaikum abang cuman mau kasi saran klu mau ngeprank smurf lebih baik accord besar kamu di kasi on agar tidak tahu kmu lagi ngeprank;['assalamualaikum', 'abang', 'cuman', 'mau', 'kasi', 'saran', 'klu', 'mau', 'ngeprank', 'smurf', 'lebih', 'baik', 'accord', 'besar', 'kamu', 'di', 'kasi', 'on', 'agar', 'tidak', 'tahu', 'kmu', 'lagi', 'ngeprank'];['assalamualaikum', 'abang', 'cuman', 'kasi', 'saran', 'klu', 'ngeprank', 'smurf', 'accord', 'kasi', 'tidak', 'kmu', 'ngeprank'];assalamualaikum abang cuman kasi saran klu ngeprank smurf accord kasi tidak kmu ngeprank;neutral;9973
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugw-n7jUI7RMVSDI2CJ4AaABAg;@marthinussaputra3867;kebanyakan chat!;30/01/2026 16:26;0;kebanyakan chat !;kebanyakan chat !;kebanyakan chat !;kebanyakan chat !;banyak chat;['banyak', 'chat'];['chat'];chat;negative;9981
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgySmzCruGBD65ejGWR4AaABAg;@acharivram;Bajingaaaaan ketawanya. 😭😭😭😭😭;30/01/2026 15:47;0;Bajingaan ketawa nya 😭😭;bajingaan ketawa nya 😭😭;bajingaan ketawa nya 😭😭;bajingaan ketawa nya 😭😭;bajingaan ketawa nya;['bajingaan', 'ketawa', 'nya'];['bajingaan', 'ketawa'];bajingaan ketawa;positive;9813
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugxwe4oOqfpzHJ19RFB4AaABAg;@Almahyra-r3v;Yg mau ngeprank malah di prank sama gameplay jo wkwkwkwkkwkw;30/01/2026 11:44;0;Yg mau ngeprank malah di prank sama gameplay jo tertawa;yg mau ngeprank malah di prank sama gameplay jo tertawa;yang mau ngeprank malah di prank sama gameplay jo tertawa;yang mau ngeprank malah di prank sama gameplay jo tertawa;yang mau ngeprank malah di prank sama gameplay jo tertawa;['yang', 'mau', 'ngeprank', 'malah', 'di', 'prank', 'sama', 'gameplay', 'jo', 'tertawa'];['ngeprank', 'prank', 'gameplay', 'tertawa'];ngeprank prank gameplay tertawa;neutral;991
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugy4QDN0RPNoHO7Nywp4AaABAg;@gfriendgaming;Palir halus itu bang bahasa banjar bang, artinya titid kecil 😂😅😂😂;29/01/2026 18:05;0;Palir halus itu bang bahasa banjar bang arti nya titid kecil 😂😅😂😂;palir halus itu bang bahasa banjar bang arti nya titid kecil 😂😅😂😂;kontol kecil itu abang bahasa banjar abang arti nya kontol kecil 😂😅😂😂;kontol kecil itu abang bahasa banjar abang arti nya kontol kecil 😂😅😂😂;kontol kecil itu abang bahasa banjar abang arti nya kontol kecil;['kontol', 'kecil', 'itu', 'abang', 'bahasa', 'banjar', 'abang', 'arti', 'nya', 'kontol', 'kecil'];['kontol', 'abang', 'bahasa', 'banjar', 'abang', 'arti', 'kontol'];kontol abang bahasa banjar abang arti kontol;neutral;9979
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgwWNrT9GQ5EDP5vTZJ4AaABAg;@solpinibanez1978;Halo aku anaknya arifin😊 nama aku Gita Abilla pramudita Arifin;29/01/2026 15:11;0;Halo aku anak nya arifin 😊 nama aku Gita Abilla pramudita Arifin;halo aku anak nya arifin 😊 nama aku gita abilla pramudita arifin;halo aku anak nya arifin 😊 nama aku gita abilla pramudita arifin;halo aku anak nya arifin 😊 nama aku gita abilla pramudita arifin;halo aku anak nya arifin nama aku gita abilla pramudita arifin;['halo', 'aku', 'anak', 'nya', 'arifin', 'nama', 'aku', 'gita', 'abilla', 'pramudita', 'arifin'];['anak', 'arifin', 'nama', 'gita', 'abilla', 'pramudita', 'arifin'];anak arifin nama gita abilla pramudita arifin;neutral;9977
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxlNxD7HIh7KUAde8d4AaABAg;@BANGHANN-r5h;"Palir halus wkwkwk😂
(Pel*r Kecil)""";28/01/2026 17:20;0;Palir halus tertawa 😂 Pel r Kecil;palir halus tertawa 😂 pel r kecil;kontol kecil tertawa 😂 pel R7 kecil;kontol kecil tertawa 😂 pel R7 kecil;kontol kecil tertawa pel r7 kecil;['kontol', 'kecil', 'tertawa', 'pel', 'r7', 'kecil'];['kontol', 'tertawa', 'pel', 'r7'];kontol tertawa pel r7;neutral;9972
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgyDh3FU-lMON1yRDtx4AaABAg;@rizalgunawan6275;PALIR HALUS🤣🤣;28/01/2026 12:57;0;PALIR HALUS 🤣🤣;palir halus 🤣🤣;kontol kecil 🤣🤣;kontol kecil 🤣🤣;kontol kecil;['kontol', 'kecil'];['kontol'];kontol;neutral;9938
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugyz7qWOnN-t-e4hYjN4AaABAg;@stvenmann9;palir halus lanji banar😂😂😂;28/01/2026 08:00;0;palir halus lanji banar 😂😂;palir halus lanji banar 😂😂;kontol kecil lanji banar 😂😂;kontol kecil lanji banar 😂😂;kontol kecil lanji banar;['kontol', 'kecil', 'lanji', 'banar'];['kontol', 'lanji', 'banar'];kontol lanji banar;neutral;9969
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugy5oIrINQ0_GZ1Ak7F4AaABAg;@mr.r9299;ini baru prank 😂;28/01/2026 02:28;0;ini baru prank 😂;ini baru prank 😂;ini baru prank 😂;ini baru prank 😂;ini baru prank;['ini', 'baru', 'prank'];['prank'];prank;neutral;984
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxBqhoCK7jLAoAWhER4AaABAg;@dukunvisual7255;emng batu si jo jo inii;28/01/2026 01:57;0;emng batu si jo jo inii;emng batu si jo jo inii;memang batu si jo jo inii;memang batu si jo jo inii;memang batu si jo jo ini;['memang', 'batu', 'si', 'jo', 'jo', 'ini'];['batu', 'si'];batu si;neutral;9933
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgzSz3ludv3lqxtVGpF4AaABAg;@UraaRora;Sering bikin konten ngeprank kaya gini mas faldi;27/01/2026 23:05;0;Sering bikin konten ngeprank kaya gini mas faldi;sering bikin konten ngeprank kaya gini mas faldi;sering bikin konten ngeprank kaya begini abang faldi;sering bikin konten ngeprank kaya begini abang faldi;sering bikin konten ngeprank kaya begini abang faldi;['sering', 'bikin', 'konten', 'ngeprank', 'kaya', 'begini', 'abang', 'faldi'];['bikin', 'konten', 'ngeprank', 'kaya', 'abang', 'faldi'];bikin konten ngeprank kaya abang faldi;positive;8311
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgzYawnzu8ClKg7_HL14AaABAg;@vividvice369;gmn gak curiga bang, lu ngetik mulu.. harus nya diem2 aja sedikit ngetik aja;27/01/2026 18:36;0;gmn gak curiga bang lu ngetik mulu harus nya diem diem aja sedikit ngetik aja;gmn gak curiga bang lu ngetik mulu harus nya diem diem aja sedikit ngetik aja;bagaimana tidak curiga abang kamu ngetik melulu harus nya diam diam saja sedikit ngetik saja;bagaimana tidak curiga abang kamu ngetik melulu harus nya diam diam saja sedikit ngetik saja;bagaimana tidak curiga abang kamu ngetik melulu harus nya diam diam saja sedikit ngetik saja;['bagaimana', 'tidak', 'curiga', 'abang', 'kamu', 'ngetik', 'melulu', 'harus', 'nya', 'diam', 'diam', 'saja', 'sedikit', 'ngetik', 'saja'];['tidak', 'curiga', 'abang', 'ngetik', 'melulu', 'diam', 'diam', 'ngetik'];tidak curiga abang ngetik melulu diam diam ngetik;negative;9984
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugy3zcjJEe08Fo_yHrV4AaABAg;@saidazr7346;Kebanyakan typing lu bang, hrusnya udh diem aja, terima oke oke aja;27/01/2026 14:54;0;Kebanyakan typing lu bang hrus nya udh diem aja terima oke oke aja;kebanyakan typing lu bang hrus nya udh diem aja terima oke oke aja;kebanyakan ngetik kamu abang harus nya sudah diam saja terima oke oke saja;kebanyakan ngetik kamu abang harus nya sudah diam saja terima oke oke saja;banyak ngetik kamu abang harus nya sudah diam saja terima oke oke saja;['banyak', 'ngetik', 'kamu', 'abang', 'harus', 'nya', 'sudah', 'diam', 'saja', 'terima', 'oke', 'oke', 'saja'];['ngetik', 'abang', 'diam', 'terima', 'oke', 'oke'];ngetik abang diam terima oke oke;neutral;5128
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgySFIpQVpYuPfLDimB4AaABAg;@LampamEpfann;"nick namenya btw itu bahasa banjar artinya ""ttd kecil""😂";27/01/2026 13:06;0;nick name nya btw itu bahasa banjar arti nya ttd kecil 😂;nick name nya btw itu bahasa banjar arti nya ttd kecil 😂;nickname nya ngomong-ngomong itu bahasa banjar arti nya ttd kecil 😂;nickname nya ngomong-ngomong itu bahasa banjar arti nya ttd kecil 😂;nickname nya ngomongngomong itu bahasa banjar arti nya ttd kecil;['nickname', 'nya', 'ngomongngomong', 'itu', 'bahasa', 'banjar', 'arti', 'nya', 'ttd', 'kecil'];['nickname', 'ngomongngomong', 'bahasa', 'banjar', 'arti', 'ttd'];nickname ngomongngomong bahasa banjar arti ttd;neutral;9974
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgySDKpSMiaFAQqrGsB4AaABAg;@killuakun2506;palir halus itu bahasa banjarmasin.. artinya otong kecil 😅;27/01/2026 05:22;0;palir halus itu bahasa banjarmasin arti nya otong kecil 😅;palir halus itu bahasa banjarmasin arti nya otong kecil 😅;kontol kecil itu bahasa banjarmasin arti nya otong kecil 😅;kontol kecil itu bahasa banjarmasin arti nya otong kecil 😅;kontol kecil itu bahasa banjarmasin arti nya otong kecil;['kontol', 'kecil', 'itu', 'bahasa', 'banjarmasin', 'arti', 'nya', 'otong', 'kecil'];['kontol', 'bahasa', 'banjarmasin', 'arti', 'otong'];kontol bahasa banjarmasin arti otong;neutral;9982
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugyqz_apFDzahrC1hAt4AaABAg;@AbayAchill;Salah lu bang terlalu banyak ngomong;26/01/2026 19:11;0;Salah lu bang terlalu banyak ngomong;salah lu bang terlalu banyak ngomong;salah kamu abang terlalu banyak bicara;salah kamu abang terlalu banyak bicara;salah kamu abang terlalu banyak bicara;['salah', 'kamu', 'abang', 'terlalu', 'banyak', 'bicara'];['salah', 'abang', 'bicara'];salah abang bicara;negative;9981
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugxl_zdgfPzo8oPKDjt4AaABAg;@Fanch_raaa;Mas, dia curiga karena maen bened elu mulus bet 😂😂 sama banyak chat. Curiganya dari situ si jo keknya;26/01/2026 17:42;0;Mas dia curiga karena maen bened elu mulus bet 😂😂 sama banyak chat Curiga nya dari situ si jo kek nya;mas dia curiga karena maen bened elu mulus bet 😂😂 sama banyak chat curiga nya dari situ si jo kek nya;abang dia curiga karena main benedetta kamu mulus banget 😂😂 sama banyak chat curiga nya dari situ si jo seperti nya;abang dia curiga karena main benedetta kamu mulus banget 😂😂 sama banyak chat curiga nya dari situ si jo seperti nya;abang dia curiga karena main benedetta kamu mulus banget sama banyak chat curiga nya dari situ si jo seperti nya;['abang', 'dia', 'curiga', 'karena', 'main', 'benedetta', 'kamu', 'mulus', 'banget', 'sama', 'banyak', 'chat', 'curiga', 'nya', 'dari', 'situ', 'si', 'jo', 'seperti', 'nya'];['abang', 'curiga', 'main', 'benedetta', 'mulus', 'banget', 'chat', 'curiga', 'situ', 'si'];abang curiga main benedetta mulus banget chat curiga situ si;neutral;9934
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugw79p7UplIlWuFVpcF4AaABAg;@GioSu80;di tunggu kontent ngesmurfnya lagi bang;25/01/2026 21:29;0;di tunggu kontent ngesmurf nya lagi bang;di tunggu kontent ngesmurf nya lagi bang;di tunggu kontent ngesmurf nya lagi abang;di tunggu kontent ngesmurf nya lagi abang;di tunggu kontent ngesmurf nya lagi abang;['di', 'tunggu', 'kontent', 'ngesmurf', 'nya', 'lagi', 'abang'];['tunggu', 'kontent', 'ngesmurf', 'abang'];tunggu kontent ngesmurf abang;positive;9832
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugyx8NfEVlgBRTsbmQt4AaABAg;@iyansanca188;Banyakan ngetik jadi curiga,nonton y juga bosen;25/01/2026 15:13;0;Banyakan ngetik jadi curiga nonton y juga bosen;banyakan ngetik jadi curiga nonton y juga bosen;banyakan ngetik jadi curiga menonton ya juga bosen;banyakan ngetik jadi curiga menonton ya juga bosen;banyak ngetik jadi curiga tonton ya juga bosen;['banyak', 'ngetik', 'jadi', 'curiga', 'tonton', 'ya', 'juga', 'bosen'];['ngetik', 'curiga', 'tonton', 'bosen'];ngetik curiga tonton bosen;negative;9957
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxZ3NncI1MWriLqH_94AaABAg;@AntoniusDenni-wx9hw;"Palir halus tu
Bahasa jorok bang😅😅""";25/01/2026 12:15;0;Palir halus tu Bahasa jorok bang 😅😅;palir halus tu bahasa jorok bang 😅😅;kontol kecil tu bahasa jorok abang 😅😅;kontol kecil tu bahasa jorok abang 😅😅;kontol kecil tu bahasa jorok abang;['kontol', 'kecil', 'tu', 'bahasa', 'jorok', 'abang'];['kontol', 'tu', 'bahasa', 'jorok', 'abang'];kontol tu bahasa jorok abang;neutral;9939
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgyXTJET5wYcBDH11ih4AaABAg;@RipaldiPaldi-v5k;Mas sepen saya mau jual akun ml mas;25/01/2026 05:29;0;Mas sepen saya mau jual akun ml mas;mas sepen saya mau jual akun ml mas;abang sepen saya mau jual akun ml abang;abang sepen saya mau jual akun ml abang;abang sepen saya mau jual akun ml abang;['abang', 'sepen', 'saya', 'mau', 'jual', 'akun', 'ml', 'abang'];['abang', 'sepen', 'jual', 'akun', 'ml', 'abang'];abang sepen jual akun ml abang;neutral;9972
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgwG9CRArUFumhsBIvV4AaABAg;@MuhammadRikma;Sehat sehat bang😊😊;24/01/2026 19:01;0;Sehat sehat bang 😊😊;sehat sehat bang 😊😊;sehat sehat abang 😊😊;sehat sehat abang 😊😊;sehat sehat abang;['sehat', 'sehat', 'abang'];['sehat', 'sehat', 'abang'];sehat sehat abang;positive;9921
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugza3_EXR9qcYc0OSTx4AaABAg;@MohammadTawakkal-wj4pt;Lo pun begok la kerap nanyak2 jo nya idah curiga.lagi cara typing lo laju kot emang ketahuam bamget;24/01/2026 16:06;0;Lo pun begok la kerap nanyak nanyak jo nya idah curiga lagi cara typing lo laju kot emang ketahuam bamget;lo pun begok la kerap nanyak nanyak jo nya idah curiga lagi cara typing lo laju kot emang ketahuam bamget;kamu pun tolol lah kerap tanya tanya jo nya sudah curiga lagi cara ngetik kamu laju kot emang ketahuan banget;kamu pun tolol lah kerap tanya tanya jo nya sudah curiga lagi cara ngetik kamu laju kot emang ketahuan banget;kamu pun tolol lah kerap tanya tanya jo nya sudah curiga lagi cara ngetik kamu laju kot emang tahu banget;['kamu', 'pun', 'tolol', 'lah', 'kerap', 'tanya', 'tanya', 'jo', 'nya', 'sudah', 'curiga', 'lagi', 'cara', 'ngetik', 'kamu', 'laju', 'kot', 'emang', 'tahu', 'banget'];['tolol', 'kerap', 'curiga', 'ngetik', 'laju', 'kot', 'emang', 'banget'];tolol kerap curiga ngetik laju kot emang banget;negative;9986
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugx5GdG8DnhzMKHKOdB4AaABAg;@waem-b8v;si gendut ngoceh mulu jadi keciruk;23/01/2026 22:14;0;si gendut ngoceh mulu jadi keciruk;si gendut ngoceh mulu jadi keciruk;si gendut ngoceh melulu jadi keciruk;si gendut ngoceh melulu jadi keciruk;si gendut ngoceh melulu jadi keciruk;['si', 'gendut', 'ngoceh', 'melulu', 'jadi', 'keciruk'];['si', 'gendut', 'ngoceh', 'melulu', 'keciruk'];si gendut ngoceh melulu keciruk;negative;999
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgwKSnb_oNgGeZj2fbx4AaABAg;@binarytofficial5665;kurangi noraknya plis gw liatnya aja risih😢;23/01/2026 18:06;0;kurangi norak nya plis gw liat nya aja risih 😢;kurangi norak nya plis gw liat nya aja risih 😢;kurangi norak nya kumohon aku lihat nya saja risih 😢;kurangi norak nya kumohon aku lihat nya saja risih 😢;kurang norak nya mohon aku lihat nya saja risih;['kurang', 'norak', 'nya', 'mohon', 'aku', 'lihat', 'nya', 'saja', 'risih'];['kurang', 'norak', 'mohon', 'lihat', 'risih'];kurang norak mohon lihat risih;negative;8951
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugzhhsz--NwjZDvb5BZ4AaABAg;@Pennywise-98;Kebanyakan typing...lawak;23/01/2026 16:58;0;Kebanyakan typing lawak;kebanyakan typing lawak;kebanyakan ngetik lawak;kebanyakan ngetik lawak;banyak ngetik lawak;['banyak', 'ngetik', 'lawak'];['ngetik', 'lawak'];ngetik lawak;negative;9841
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxYhv05sXbiVSZJfLp4AaABAg;@Banguje-e8x;Curiga dia klo bnyak ngetik;23/01/2026 00:25;0;Curiga dia klo bnyak ngetik;curiga dia klo bnyak ngetik;curiga dia kalau banyak ngetik;curiga dia kalau banyak ngetik;curiga dia kalau banyak ngetik;['curiga', 'dia', 'kalau', 'banyak', 'ngetik'];['curiga', 'ngetik'];curiga ngetik;negative;9439
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgypQKxqL-JJz5N677d4AaABAg;@AmirRahman-h1n;19:53 😂;21/01/2026 22:00;0;😂;😂;😂;😂;;[];[];;positive;7394
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugxwu4MQZNukKcVja2d4AaABAg;@rezhahapsah4494;gak guna,prank alay;21/01/2026 19:04;0;gak guna prank alay;gak guna prank alay;tidak guna prank norak;tidak guna prank norak;tidak guna prank norak;['tidak', 'guna', 'prank', 'norak'];['tidak', 'prank', 'norak'];tidak prank norak;neutral;6005
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxLwWFXptevkzpV2AJ4AaABAg;@tuken5068;Palir halus itu bahasa banjar bang, artinya kintil kecil😂;21/01/2026 17:14;2;Palir halus itu bahasa banjar bang arti nya kintil kecil 😂;palir halus itu bahasa banjar bang arti nya kintil kecil 😂;kontol kecil itu bahasa banjar abang arti nya kintil kecil 😂;kontol kecil itu bahasa banjar abang arti nya kintil kecil 😂;kontol kecil itu bahasa banjar abang arti nya kintil kecil;['kontol', 'kecil', 'itu', 'bahasa', 'banjar', 'abang', 'arti', 'nya', 'kintil', 'kecil'];['kontol', 'bahasa', 'banjar', 'abang', 'arti', 'kintil'];kontol bahasa banjar abang arti kintil;neutral;9983
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgwwgWA-z-4Q0oAtjlB4AaABAg;@UserSembilan-l2o;Yg nama akun yg pertama ytta buat org luar kalimantan😂❤;21/01/2026 14:39;0;Yg nama akun yg pertama ytta buat org luar kalimantan 😂❤;yg nama akun yg pertama ytta buat org luar kalimantan 😂❤;yang nama akun yang pertama ytta buat orang luar kalimantan 😂❤;yang nama akun yang pertama ytta buat orang luar kalimantan 😂❤;yang nama akun yang pertama ytta buat orang luar kalimantan;['yang', 'nama', 'akun', 'yang', 'pertama', 'ytta', 'buat', 'orang', 'luar', 'kalimantan'];['nama', 'akun', 'ytta', 'orang', 'kalimantan'];nama akun ytta orang kalimantan;neutral;9762
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugyy8T_OMLqcz2BlGIR4AaABAg;@kiampuh5746;Palir halus artinya kon kecil cok;21/01/2026 14:02;0;Palir halus arti nya kon kecil cok;palir halus arti nya kon kecil cok;kontol kecil arti nya kontol kecil cok;kontol kecil arti nya kontol kecil cok;kontol kecil arti nya kontol kecil cok;['kontol', 'kecil', 'arti', 'nya', 'kontol', 'kecil', 'cok'];['kontol', 'arti', 'kontol'];kontol arti kontol;neutral;9973
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgwQupXkN58rQYSbdvp4AaABAg;@nandoputrasoko9505;Kebanyakan ngetik taeasu;21/01/2026 01:31;0;Kebanyakan ngetik taeasu;kebanyakan ngetik taeasu;kebanyakan ngetik taeasu;kebanyakan ngetik taeasu;banyak ngetik taeasu;['banyak', 'ngetik', 'taeasu'];['ngetik', 'taeasu'];ngetik taeasu;negative;5291
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgzstJZwkW6GpLN1R-x4AaABAg;@nandoputrasoko9505;Kebnyakan yaping;21/01/2026 01:31;0;Kebnyakan yaping;kebnyakan yaping;kebanyakan ngoceh;kebanyakan ngoceh;banyak ngoceh;['banyak', 'ngoceh'];['ngoceh'];ngoceh;negative;9982
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugwqn7oq3MeClhTKC6N4AaABAg;@CerIyy;Kebanyakan yeping;20/01/2026 23:17;0;Kebanyakan yeping;kebanyakan yeping;kebanyakan yeping;kebanyakan yeping;banyak yeping;['banyak', 'yeping'];['yeping'];yeping;negative;9513
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgyVaOROMfxVoaeWB8p4AaABAg;@bocell452;Kebanyakan yapping;20/01/2026 22:18;0;Kebanyakan yapping;kebanyakan yapping;kebanyakan ngoceh;kebanyakan ngoceh;banyak ngoceh;['banyak', 'ngoceh'];['ngoceh'];ngoceh;negative;9982
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugz9vGbhaAcUaSlWpmV4AaABAg;@Amer31-x8w;Itu bahasa Banjar Bang;20/01/2026 19:14;0;Itu bahasa Banjar Bang;itu bahasa banjar bang;itu bahasa banjar abang;itu bahasa banjar abang;itu bahasa banjar abang;['itu', 'bahasa', 'banjar', 'abang'];['bahasa', 'banjar', 'abang'];bahasa banjar abang;neutral;9942
